FIPS,State,County,effect_Cost_Per_Meal_on_obesity,effect_Cost_Per_Meal_on_diabetes,effect_Cost_Per_Meal_on_TOT,effect_SNAP_Participation_Rate_Pct_on_obesity,effect_SNAP_Participation_Rate_Pct_on_diabetes,effect_SNAP_Participation_Rate_Pct_on_TOT,effect_Median_Household_Income_on_obesity,effect_Median_Household_Income_on_diabetes,effect_Median_Household_Income_on_TOT,effect_pct_households_no_vehicle_on_obesity,effect_pct_households_no_vehicle_on_diabetes,effect_pct_households_no_vehicle_on_TOT,effect_No_SNAP_Below_Poverty_Gap_on_obesity,effect_No_SNAP_Below_Poverty_Gap_on_diabetes,effect_No_SNAP_Below_Poverty_Gap_on_TOT
55003,WI,Ashland,4.078645295300649,0.05010642479661431,3774.3102051239066,0.07504634564667692,0.04651669900025031,-22.371795082784644,-0.0002742854723995684,-3.659502108268399e-05,-0.04629010994579241,8.084793741869218,-5.218637624208728,-6869.383255614341,-0.00029875433962104627,-0.0001086535057282729,-0.08622054185251145
55043,WI,Grant,4.040604728546313,-0.8395492059865575,1766.0905773959453,0.0959431136364623,0.04965519862510076,1.170557605772558,-0.0002888939822372026,-8.533360539845941e-05,-0.026749188797036423,5.890163839467259,-3.322896458465279,-5668.018207726964,-0.00019677293572050272,-6.302528056608949e-05,-0.04405735874064362
55113,WI,Sawyer,0.2859742904755418,0.0250857823603432,-1477.7144036272748,0.058749210077622266,-0.024184106795272733,15.75254078570853,0.0001499992172382996,-0.00010665906700786689,0.001538511287231703,24.888504906687995,3.947951779149297,6545.244911626874,-0.00017067912474873337,-7.013249717075267e-05,0.027534095407373484
56029,WY,Park,5.077913762267525,2.3358595063680037,1463.8904629801923,0.08103375640256838,-0.07018168067610861,28.98585381652269,-7.105338116069194e-05,-9.926886033595837e-05,0.1651724622808179,12.207023692080044,-12.477591347167742,-4701.567130954105,-0.00027367439119833795,-0.00015522196806466156,-0.09567234794587859
13021,GA,Bibb,3.2922361381540974,-0.8603611955778068,329.2198137629323,0.16456375769969267,0.12529787943135598,5.155387032762679,-0.000561050317699521,-0.00016784689223085862,-0.15472122554541706,12.061776369657439,11.166624463422892,920.7830372259532,-7.730882565934551e-05,4.162119283293126e-05,0.10069554217766546
13029,GA,Bryan,8.249549289570549,-0.8340549676909471,561.7789217235636,0.21431627943934098,0.04284770229980445,5.132752599389529,-0.00021724490348420814,-2.7790188226898467e-05,-0.18131446173973936,-7.917990513704914,-6.7160914661003694,-10790.31407381538,-0.00014056940898377694,-1.9754456698866886e-06,-0.08377827906828333
39137,OH,Putnam,-0.12659234879948134,-3.9343346126925853,-474.38868993883216,0.028796258471695133,0.01174518158191172,19.90338300835878,-2.040509150705674e-06,-6.861166677777413e-05,0.022527458857115212,1.7474601121727267,-4.824335025791756,-3609.082137088549,-0.0001029039649632643,-5.3531880509436345e-05,-0.04298001296643131
39175,OH,Wyandot,-0.36150719207443327,-3.543767951417013,303.37806292361347,0.040954139650682085,0.03249731435419065,1.9196245908431422,-4.3010212688855145e-05,-7.67515246142082e-05,0.007299327489971516,5.624869637504897,-1.417119428900719,-2125.9889754189126,-0.00013068255169960657,-4.732563939633011e-05,-0.01794938780640428
40013,OK,Bryan,4.241370321975184,-1.524780834153927,2796.999590130192,0.08070189041491882,0.07310883087529368,-24.60822183962792,-0.00036265934717952025,-0.00018788696805049313,-0.08841068378569097,8.14252549725321,-1.1460748679353676,-6821.075565041987,-0.00022275866462323642,-2.5174955769588795e-05,-0.0018947966660450948
40027,OK,Cleveland,6.179058906055726,-0.3769432035334761,2044.8300790319272,0.18191672308310222,0.04472342642871474,-10.88192992484106,-0.000503883547769443,-0.00015565633572102222,-0.02012948056984004,-1.0895844809078046,-4.728997149208624,-9820.521017072298,-0.00015189682076542096,-1.309145621893527e-05,-0.004364226922827681
40075,OK,Kiowa,1.6821478165247497,-0.9236086298129902,-223.1730703760128,0.09503748542414578,0.0903499457671128,-10.162524869609136,-0.0003739561748878084,-0.00010413048383620295,-0.12926440208237389,19.679563725215235,9.493192804266702,2138.7593212063684,-0.00011937197837287032,-1.600665522558265e-05,0.059544498640147756
40095,OK,Marshall,2.5910145663006467,-0.9693874792044108,143.90270171121688,0.08483535547030428,0.02473570942222828,-33.6031340077318,-0.00016560440738724852,-0.00012981589120092429,-0.05682323426240877,17.641630793224948,2.5427679057628323,-1971.5328594103164,-0.00018270927176452844,-3.8649541724213985e-05,0.02534105116341271
40125,OK,Pottawatomie,4.619244634847129,-1.0031467070614264,1805.9250466642993,0.10971142644956394,0.05314889419252404,-26.67097248905253,-0.00036657999306186913,-0.00014605765824124726,-0.12209233484418949,8.318438260377969,-1.388971090144496,-6767.658641637183,-0.00019002587314515272,-2.4782335005992694e-05,-0.008295087782493146
40135,OK,Sequoyah,2.6336057481533146,-1.5137167929679698,288.1004588697124,0.09012679404426324,0.07051328926292164,-19.930368718607284,-0.00035960920133365514,-0.00017441840761942833,-0.10942967375589102,16.349842948946495,5.4138563473938515,-1254.677276921261,-0.00013437833750328427,-5.21025612995492e-06,0.0526471575416282
40143,OK,Tulsa,5.087691614147888,-0.5453480537805871,2939.2447709427697,0.11008116942972301,0.06455789069317627,33.99179110411375,-0.0004351643766293386,-0.00015590499025687588,-0.10043325443812784,-2.756046599490345,-4.210716336000756,-7602.349988249993,-0.00019860177699871414,-2.718520716447792e-05,-0.025028748651399837
27011,MN,Big Stone,-3.6188138271448715,-1.635135143879827,-1045.4464666017539,0.04303507794209914,0.029555392637174358,24.613602494495538,-5.863589473990209e-05,0.0001195736212008555,0.01868995100556342,15.767010541735086,4.300330550116533,6825.377055297719,-9.160134430287123e-05,-0.0001176230825714376,-0.03512949258504521
27013,MN,Blue Earth,0.2496996144332233,-0.8681413367624393,1502.7270327422589,0.14584198965340092,0.07386955279366167,40.35691780755958,-0.000594560319738111,3.506884294956758e-05,-0.07724195907125297,0.5870197774180586,-1.4008820161694437,-121.23534891682084,-3.692154157619362e-05,-6.592308999085927e-05,-0.05024135359426758
27031,MN,Cook,-1.0753839283016955,-2.6242918709420717,1631.3056338421252,0.05941310227809313,0.0779817175600075,-61.90375517410982,0.0003473897236624057,0.00011064995566269627,-0.1112343261382244,13.135008760837692,8.875265888572523,1058.077855280313,-0.00030141866471997174,-5.961222649689641e-05,-0.012468821116128289
27061,MN,Itasca,-3.0357490522144435,-2.042486892598067,-1718.6083424498538,0.05431972971721179,-0.021322479919085056,12.31833552655308,3.3678110937036126e-05,-3.169774851625635e-05,0.001220844685397758,18.490345076259306,2.3033531256082544,6813.442413706327,-6.754524873793061e-05,-7.352242786547733e-05,0.004987180195368361
27089,MN,Marshall,-1.483113902302493,-2.447348748108589,-101.25726266813575,0.04177021269320932,0.03402442058324766,6.954207259377739,-2.6342475670587716e-05,0.00014007891681861215,-0.05432589498472473,7.558146193675837,-0.6245336574482749,416.73081309613985,-0.00013800501375165386,-0.00011363167730380699,-0.09105908330348536
27097,MN,Morrison,-0.4818301326509673,-2.1639350209852597,-301.2517764271712,0.11014934161990775,0.0026065058129578107,-23.41213315460096,-0.0001872043512293112,-2.198651900313788e-05,-0.037103881813441715,11.454226770055937,-0.553600665112663,388.85834857518466,-8.061734330520062e-05,-5.856272452588841e-05,-0.019889153317290846
27127,MN,Redwood,-2.1969504494649197,-2.2904857089741357,-930.3215792553257,0.08227091520755951,0.07201993015579163,46.97017988388404,-9.45252048902151e-05,7.11628625495001e-05,-0.037644074877335454,8.234240063006897,5.789911675067666,5959.925025548636,-5.57183490469351e-05,-5.925455302623288e-05,-0.013185039539544367
27171,MN,Wright,3.525553890300659,-1.0015918949855798,-208.22791148007218,0.24197381100873777,0.0017330616007121304,13.8025816686974,-0.0003236488174433595,4.795048708277027e-05,-0.06656857706356142,-7.5059448395452275,-7.22795397900995,-5342.979515913054,-1.7253377666027543e-05,-3.190852556733043e-05,-0.07449186215035311
28001,MS,Adams,1.5190532700499457,-0.759951174046836,-375.7206770194715,0.14551142745712534,0.10219695975317605,19.005853409564473,-0.0002019181250753237,-0.0002575324959518878,-0.14270287346335064,23.98609521248752,15.612198247101071,10039.124731643538,-9.574775087628802e-05,5.697723015662056e-05,0.14480502983296684
28011,MS,Bolivar,0.5255577264145361,-1.0171890327628268,-1794.8406782030634,0.13833375745256835,0.1660378012475698,62.581543792188114,-0.0004351854622924161,-0.0001883040474310202,-0.25205900710730567,22.72692854149822,21.337322890089894,13031.145347722464,1.0318017208466469e-05,7.601042490473808e-05,0.15884755902064676
28029,MS,Copiah,2.721589628317158,-1.087447119824275,-484.8255758344708,0.1495756487587423,0.05491897546571575,-38.45256320598221,-0.00045548789143549245,-0.0002584572191223175,-0.07057971828949211,21.418912577014872,8.217439128437064,962.2236140589732,-7.528838087468523e-05,3.226366505649795e-05,0.11907053707168418
28083,MS,Leflore,4.174598496713749,-0.8465447522791114,2003.4772834559487,0.21126674118711947,0.18497469839021383,-14.809098100546255,-0.0005992399420826627,-0.0002456158600323613,-0.2892834637439236,18.142400275512113,17.128997080120506,5394.524291390855,-0.00010573945863546335,9.127490592711113e-05,0.13068815844635992
28087,MS,Lowndes,4.5624931071104635,-0.7017291035966686,2602.9227267674632,0.11515197245609705,0.07324833838671277,-13.092592274851317,-0.00036379708494029385,-0.0001457193268271959,-0.12637636184634893,7.940714831169953,-0.2586355196969885,-5009.98180502039,-0.00020998004145727543,-2.5933408442621322e-05,-0.010233379875354644
28121,MS,Rankin,5.325595283967445,-1.2221086155860648,1557.4217013963143,0.09414332900996679,0.017386516981971967,-12.026264240098012,-0.0001519225222990736,-0.00011433077969090971,-0.1163919762231424,3.3001337737019183,-6.506054695820683,-8713.541130947939,-0.00021994114453942419,-4.407739887070226e-05,-0.061323541897390456
35015,NM,Eddy,-1.0584056735530352,-3.7120964460748977,1001.0752297986417,0.11108679685746309,0.09136244496836796,0.2705593952808023,-0.00042438967792647554,-2.375711373000018e-05,-0.13267875380721098,0.6827710585702107,1.9896064743830038,-1204.361838137799,-2.9882387194025956e-05,-1.0231291572314904e-05,-0.006893029833969562
35039,NM,Rio Arriba,-4.6024490707280945,-3.00723338724322,-2096.875640083106,0.08098307312196279,0.0034354869227650395,-21.913012794847756,-0.00034059104845567893,-8.474676014909965e-05,-0.0680056798742566,22.494530727727486,6.544774103468408,7785.7082214447455,4.454990929355539e-05,-3.04589808727276e-05,0.0655618106172765
35045,NM,San Juan,-3.0554358810325435,-3.154637398218388,-1233.6689140400479,0.16977921117078826,0.10721895482196016,16.70318391035738,-0.0005121155437248458,-0.0001258058519639382,-0.12657802344081356,13.625242099782296,13.475761763868185,9786.273440166253,9.873844552152483e-05,5.429450795030079e-05,0.12292818600878325
35055,NM,Taos,-4.227027918522742,-0.8702478613042972,-393.2553778159265,0.08844593053151381,-0.019737143597046914,-33.545387866443974,0.0001341450735176354,7.257527493456789e-05,-0.16647249176026366,25.805117232881337,6.913234262627341,10773.394197385358,-0.00013852474451499079,-8.512704637267569e-05,-0.005059739146040007
36025,NY,Delaware,-5.6877720741514555,-2.912031812853589,185.86466423581658,0.08816762376034148,0.018103324308193926,-36.856727272200715,2.5749734814386707e-05,7.88895547592912e-05,-0.21680758637474326,18.282112824478723,7.221877388323536,9584.551871338863,-8.172708138867809e-05,-5.356368214635873e-05,-0.0043824461979077925
36031,NY,Essex,-5.5145782146425,-1.9974278510688905,-274.5565200315948,0.12863382411706548,0.012003257938292839,-6.862660108563283,-7.182547942451128e-05,0.00018167410829125725,-0.08862969803067966,12.463066407486338,4.249169603418148,9234.902942842482,-3.534395461196784e-05,-9.344154243507542e-05,-0.04273580077913609
36103,NY,Suffolk,-1.285274054146754,-1.7783851683229195,-1947.36077975631,0.33347954798533197,0.00160137486966028,81.28693906507098,-0.00016898098425517226,1.615854392087262e-06,-0.02262635621256176,-10.144651846517984,2.6281923038430186,8768.093473971254,0.00014848270178639464,5.082015277110484e-05,0.04444802699754456
36105,NY,Sullivan,-3.280097141297231,-3.6111607637470526,429.47116661720486,0.21525930519642575,0.08752709410803271,-38.05497845937433,-0.0004174233673631325,-2.367801029185012e-06,-0.10884681281983713,7.862100653212026,9.2667226742352,6295.290436824824,4.198220371162253e-05,2.2416002660280457e-05,0.0580747754261659
36119,NY,Westchester,0.016428449803862044,-2.215293274158528,-2184.7440930103794,0.37517281367944866,0.024177969525365862,79.50951697677249,0.0002571161371158609,2.17637392487851e-05,-0.3874749138556085,-0.3819838892762144,10.83602152328406,19616.648798205664,8.733267290852499e-05,9.765969961716373e-05,0.00790313966381455
36123,NY,Yates,-3.841121613343425,-2.788727233471187,202.12066079318737,0.1448808626322708,0.05757125304480876,-55.91742187012381,-0.00017117744381477974,0.00022022252217306136,-0.26673895266314973,10.416082326581778,7.127523855851655,4512.858996466448,-6.087852582138266e-05,-5.697213977611084e-05,-0.044241884699994946
37009,NC,Ashe,1.1011630126499303,-0.9295468120668837,-475.88923370908924,0.04430897156268471,-0.03981250509632952,-30.662456379622654,1.3574740995202347e-05,-0.00018822669500884079,0.07600850022857558,23.59089899202847,-0.38092932803401913,405.92725615659674,-0.00019532973288640627,-7.032981390467143e-05,0.030455477091987093
37013,NC,Beaufort,1.1915836615497213,-1.0078197280252517,-1144.4823130504449,0.08703039839129038,0.007863642438495327,-2.446758450073366,4.030496762111844e-05,-0.00021864061897936525,-0.01543467321904353,23.861304169106027,6.5887485943855,5407.2911559468685,-0.0001451472797398431,-9.579860077729039e-06,0.08234240652690178
37017,NC,Bladen,1.0205401093231763,-1.4411752112520408,-2019.6594183725438,0.10008016022516018,0.040891927548063096,-15.72662593003666,-7.869614846914589e-05,-0.00022256961715069496,-0.10678850056545502,26.927653347237083,11.987854614264725,6513.702631088288,-9.567430629738778e-05,2.7497166198324947e-05,0.12349467877753094
37023,NC,Burke,2.5676219997792624,-1.3325118751275549,561.140943282538,0.07751774548194662,0.021601579287236813,-16.812804585888294,-0.00019875282569686013,-0.00020504752881058997,0.008578283961789907,15.325252852213664,0.6798504976281957,-2124.3521545527715,-0.00017247504417011557,-3.0798396730585665e-05,0.036398832218135176
37037,NC,Chatham,3.585558683370097,0.7404733960819283,-3079.168133004838,0.23366632044205332,-0.03975075482341685,12.855127912491792,0.00010966729569057958,-0.00011290172162474604,0.06517988674510844,15.012566812987128,3.544525942511516,4239.833863861498,-6.43143198598918e-05,4.4777248094665365e-07,0.06645278046441928
37053,NC,Currituck,5.541063364044663,0.35076714832040157,-788.5753481344846,0.15970267194707558,-0.03498723146479923,-10.1956384720223,-9.326082657147019e-05,2.6476444772514658e-05,-0.1381667532540089,6.59094019990544,-7.009695653215852,-5904.498323094873,-0.00015420440858962526,-7.413186624397576e-05,-0.09694344237634744
37057,NC,Davidson,3.9638217235908977,-1.3228536829031134,1216.4761354128545,0.09573817428034244,0.022863943589600963,-17.417541299630294,-0.00027977748638934367,-0.0001790082709480519,0.007917931296453238,8.065463092032383,-3.253880894503485,-6476.203980147593,-0.0001803829153127018,-3.6259824497435135e-05,0.0016642038126048978
37065,NC,Edgecombe,1.3326148070201358,-1.6980833542886116,-964.2578252202936,0.09529596815485361,0.07700645889346652,1.5090178406516204,-0.0002852759612009562,-0.00020476335933709697,-0.0405996475366578,19.715451533852054,9.923413361285274,3475.3120553850395,-8.683108094198506e-05,1.4314520073747914e-05,0.10451049837734326
37085,NC,Harnett,5.192966486974118,-1.2110797743802857,-4.6512587918366535,0.14782823251054317,0.02389922304454563,-16.954103499178782,-0.00043280856070513637,-0.0001576514639313369,-0.09836118430496485,6.299377014504245,-3.18085006164739,-7091.447209169839,-9.688313559093688e-05,-8.935426272500837e-06,-0.004256139419080648
37089,NC,Henderson,2.883034410771034,0.6534124578121339,1007.46330372853,0.09953507359032895,-0.044312849667118674,-29.14103527007281,-8.099615555687007e-05,-0.00010690647884049461,0.06000088583416584,16.174483709616247,-4.437641581349907,-3088.176758320672,-0.00023563173790792629,-9.454973390498697e-05,-0.018794144485526923
37103,NC,Jones,2.176628442149811,-0.35506960437907775,-575.7082064844308,0.10534511695502183,0.023365858767112016,-31.60797373642744,-7.8314301153271e-05,-0.00010176443011744281,-0.1257246198518649,22.919101001947265,6.4058786471100655,2362.667479849578,-0.0001736565492807296,-3.102411536500269e-05,0.038144283364924286
37115,NC,Madison,4.321351142424706,0.4439881587326022,1038.0516178997632,0.10330975929075661,-0.034974388820976275,-59.45477338141585,-1.0834963910335744e-05,-4.265750932918283e-05,-0.18197547630775496,17.80621327667661,-3.9268259733895823,-4409.828637531627,-0.00026900612254299617,-8.344081504715057e-05,-0.06682571970683851
37123,NC,Montgomery,2.0039351199931,-1.6911357582313595,-534.2620515691033,0.06504765704675536,0.006586213936933691,-25.580091522846807,-0.00013761636757262242,-0.00020372337166643347,0.0012245159021067945,19.247450080917996,1.7157893796082349,-960.6217338247275,-0.00015083580679663318,-2.9769216499132443e-05,0.044479202957821866
28141,MS,Tishomingo,3.1283729762670593,-1.3332249080373502,1640.7228102105805,0.09477450175645238,0.07882692536289894,-45.50937044309556,-0.0003295981704238347,-0.00012214108823645908,-0.051667125176611026,15.03480469765026,4.154853103857786,-3595.2509204721364,-0.0002065218215354907,-3.4439143768156336e-05,0.02419920889169593
42099,PA,Perry,3.406636180154358,-1.7551221851765768,-779.4439469183383,0.05355071464625162,-0.034972259366997105,-19.4989341374652,3.1032472380098644e-05,-0.00012045785565119753,-0.039259063428194574,12.076226373604438,-5.655477815236574,-5412.982659664944,-0.0001825572970177943,-6.222362355163488e-05,-0.04288694937061176
42103,PA,Pike,2.6085924751947958,-1.5991511270687917,-2959.7604689431073,0.07056892590405658,-0.08472651303041379,-23.66997257215865,0.00040495776976397886,-0.00019971751143977527,-0.149702912228672,24.449450761499165,-0.07392352283014869,2888.8356169696417,-0.00016444348821290889,-1.5414707615373454e-05,0.013862977149512491
42127,PA,Wayne,2.890707605946483,-0.2713672423570961,-656.6450896939245,0.11602461536230621,-0.04177655431852304,-21.942350464457775,0.00011093797970101289,-0.00016764942626250437,-0.005761794093533945,19.645248121688,-0.2892492239110527,1004.2736816450338,-0.0001874205458696028,-4.034746904771324e-05,0.020437723053648077
42133,PA,York,5.420597515004992,-0.16165891726373638,1219.3789544132057,0.15719607599213883,-0.02429455094389363,-9.364965298008661,-0.00027758273455217545,-0.00016220059069816634,0.07474206665055276,2.5554098559915235,-8.805389882972905,-8550.038996921034,-0.00016888729973290218,-4.951436414494277e-05,-0.02654855614330101
48449,TX,Titus,2.3637076637827916,-2.949579729732763,69.50158433476895,0.035094268371941156,0.10310897616249422,58.22736716344893,-0.00018142812685275164,-0.00018541049414878838,-0.11732596260006488,7.176578429747864,3.7173285177062,340.05752156011795,-0.00011892959078161671,3.4700693628524714e-06,0.01603215141239981
48453,TX,Travis,6.335430104550911,-2.013217553087976,713.5431349388546,0.16303894370241648,0.07211850584063839,113.70510126898266,-8.356164525474342e-05,-0.0003044130494271523,-0.11185396666671252,-12.948595326017243,-1.9794149230447466,-3586.8864878024588,-0.00010002674384615138,8.717328929903404e-05,0.03995762921276731
48467,TX,Van Zandt,3.637490633435542,-2.5654084882419355,-1358.001327960846,0.07285424830621268,-0.021236041293216962,-49.085807202592996,0.00010221562742109979,-0.00021988161966408822,-0.12026190554870078,17.238225402274796,0.028803801174814403,-3739.815735653939,-0.0001715471571783234,4.790474387663781e-06,0.02932060655064734
48473,TX,Waller,10.199827265574136,0.1300918546230223,2986.048442603335,0.352557646565929,0.054993895565440196,-165.2604022877955,-0.0010281231909556716,-0.00019914194696472008,0.015234841832057248,-1.318533549509822,-3.7188817309244158,-21911.370551937507,-0.0001234446690522361,5.2963762802652316e-05,0.07597121712608286
48479,TX,Webb,1.7566030721260406,-4.263813753488709,-1557.570262270546,0.024898887362098027,0.1600061695228963,109.72275899492223,-0.0001854938677606117,-0.00023893226949665006,-0.23518359383643914,5.584891526242288,10.223309802513374,4804.104479538948,-2.2345352236514198e-05,7.285394320524218e-05,0.06635588109630901
49045,UT,Tooele,6.902747254332391,-1.9110043170017952,9.597918202503024,0.1505124820739282,0.017467462870519083,15.777079125811632,-0.00039943706236305276,-0.0001027155859669909,-0.01689258404256805,-8.489218531457203,-11.666138885599556,-13373.974761254285,-8.193798602009291e-05,-2.8101940003363302e-05,-0.08015109502747428
49051,UT,Wasatch,7.928035394419228,1.110459101928641,-492.21189435289125,0.3159242100830952,0.016499104287845914,56.75625972597513,-0.00033689031124624943,-8.342273693598109e-06,0.10815991996512654,-12.552711193285543,-8.189304642075,-7545.230871768101,-3.4410963034795577e-05,-1.800687927105351e-05,-0.05146020963898616
50017,VT,Orange,-3.2398952559224683,-0.9290415183353902,240.29310387329178,0.1292399862022936,-0.028723629086671733,-0.8283872055883563,-0.00010374702538438801,0.00016994313009773929,-0.13930164689843777,10.099138473964732,-2.7723343206114572,5538.840603949102,-6.944425004805654e-05,-0.00011813871150769731,-0.1015341845148872
50027,VT,Windsor,-2.5484349581140737,-0.44291026004044687,1036.5774081204072,0.16983968473035804,3.0788864753886896e-05,-8.350471251379354,-5.550998120782144e-05,0.00021562244260794563,-0.12969224499514545,7.774534186575083,-0.27232942983095465,5523.615471440621,-0.00010811349152261562,-0.000110562084447955,-0.09552087236224585
51019,VA,Bedford,-2.1231100137345593,-2.9528810927729525,-195.33257864868938,0.07616086482220047,-0.014611248065628843,-21.212873818894074,6.707068989277653e-05,5.293925646805863e-06,-0.0974371275536048,10.07928495164143,-0.9407019334043074,1681.5298964364974,-0.00010964826944277382,-5.818135552607959e-05,-0.03413243723510858
51023,VA,Botetourt,-1.8151312341436676,-2.540747588928908,-557.8800232479804,0.11829985497676028,-0.021112965815967326,-4.703862086160775,0.00011366740827707856,9.609509184296717e-06,-0.010244936255881208,7.489996675678949,-1.2432909014302278,2811.644680815649,-8.547907282180123e-05,-5.3903754062276964e-05,-0.025950910472774785
51033,VA,Caroline,-0.11428462263316286,-3.312565543213057,-1281.213039206106,0.19083925079301417,0.010565935461670624,-27.779626203366647,-0.0001854801943256957,-9.60308731356677e-05,-0.14829314547315475,8.092909525407963,2.367299448093451,2341.906322873036,2.0105904339671627e-05,3.000799959500274e-05,0.02980595256226813
51041,VA,Chesterfield,-0.41803954195331205,-3.155388877795457,-1194.3128895777031,0.16476688533286085,0.04071770280431117,72.39274516186106,-5.156754796053982e-05,7.956939593038952e-06,-0.11424349289845795,-6.178582400942986,0.6217065340923835,3589.442613724009,1.682936615627072e-05,5.684320347221631e-06,-0.023221787978933577
51067,VA,Franklin,-3.4603248855240345,-3.055531150789916,-1534.6727530914677,0.07648500570592848,-0.017162440666664433,-26.715336671604618,6.0827228209892124e-05,-5.286368738188349e-05,-0.12398792406599143,19.102798453946303,4.622166619612136,6620.04880463729,-5.774040962633231e-05,-2.9871713436490944e-05,0.028435131649077725
51083,VA,Halifax,-3.8440891260298273,-3.647489445180035,-398.3138803148149,0.08448085600086824,0.04182356760184705,-48.062548373653804,-7.481185666585244e-05,-0.00012010229953218924,-0.07808755607909378,21.267361707655134,10.328682616008841,7217.109938351365,-7.075496368377175e-05,3.3799738252724414e-06,0.09349091358640445
51095,VA,James City,-2.0952382924634185,-1.312917643217848,-3896.643903225984,0.22178147796392536,-0.029885995813762646,53.810436459661645,0.00039051555302152655,5.909649620860702e-05,-0.04736650244953933,8.600992335026405,7.292885370240967,12697.784114893511,2.0624430091794906e-05,3.3125316320841413e-06,0.037841056516884686
51107,VA,Loudoun,3.3093457861840774,-1.6271881475835472,-6818.239237506627,0.5109138234530443,0.071395374189106,166.04477938901078,1.6959876155546753e-05,2.375312304516704e-05,-0.007573195981322195,-21.681108424577534,10.994373676450161,12337.150406079392,0.00034125124382306665,0.0001804109800724595,0.11425121443233167
51111,VA,Lunenburg,-3.800751452858198,-4.540741395494425,-3793.1072477986363,0.04288583538301757,0.015408955960991726,-88.7763865442572,0.00015999385310977362,5.921857997552311e-05,-0.4159722502244181,28.935569929973422,13.542480764152568,7301.007358173847,-5.139882046514859e-05,-2.936261860581911e-07,0.033718598810195344
51127,VA,New Kent,-1.038156605718685,-2.4933900296544254,-4769.214160606939,0.23268600108226373,-0.03563471071408759,51.30389233356924,8.935260174109153e-06,1.3384010265074265e-05,0.028071653684624637,2.1542961529251503,0.8136856042939486,6526.3380676408515,0.00014364699933469235,8.025110890506411e-06,0.018736148987968194
51133,VA,Northumberland,-5.790394099014607,-2.4257303561421635,-3920.7477419391225,0.085779312784871,-0.09105957642367547,-28.624631074510024,0.0008173818976256202,-0.00010970501345085142,-0.06774335749605088,36.66086832219947,12.824243263933267,19671.20765951353,-0.00010820805168688431,-8.895618849216457e-06,0.10727751005896227
51143,VA,Pittsylvania,-4.123213690240887,-3.8239923137945566,-968.336341603153,0.03852670017395436,0.01514843858096461,-22.722716039111166,4.839429517487803e-05,-8.370394663807985e-05,-0.12968719788895086,19.651374698252397,6.685160289072087,7091.358410113962,-7.541918819399745e-05,-2.2148094352428907e-05,0.04274239399814981
51165,VA,Rockingham,-2.3697396277073715,-3.5188537893265135,-810.0462503885568,0.11348086754171349,0.024058544217830057,22.29396821582883,-0.0001514797625403403,-7.032399228481352e-05,0.03745681970909051,4.959548607523287,0.9474246464548775,3411.3233353003757,1.4719351759616395e-06,-2.1096580275139116e-05,0.018954190553649965
51175,VA,Southampton,-2.9935492744225893,-4.469932125481662,-1271.9564909653418,0.03955764527246186,-0.026866946737078647,-35.033227711349994,2.2215858357572428e-05,-0.0001004287999472078,-0.05458314764145267,14.78454390271549,-0.5135541985881478,1996.9320134254212,-5.833784613465013e-05,-3.781251201246864e-05,0.0030049108343276343
51179,VA,Stafford,2.1943767647944936,-3.358244640384039,-3782.4152095620557,0.32125476769005923,0.03785623196556053,82.37642025658837,-1.0269915193272003e-05,-5.484217069608156e-05,-0.10733955821058498,-11.452879762821034,3.3271300794933563,5330.724873918631,0.00016366408703416037,0.00010546516076829731,0.037740619564627986
51187,VA,Warren,-0.6971518397362124,-3.8070483868439484,-3096.88063858601,0.1945009447596596,0.03240263487824796,5.217599698350355,4.3219116112903323e-05,-6.78820602302541e-05,-0.22349976749575928,8.244217218711054,8.3500774076489,7024.277619531495,5.659779737857154e-05,6.870850359755491e-05,0.05944376941109705
53047,WA,Okanogan,-8.603950176221728,-3.407077084676806,-937.9112221157036,0.1640022963202371,0.10711049163538142,12.731322714816379,-0.00048126892665033,0.00011261646644068028,-0.06265531955796169,14.102734051460395,15.435093260434243,15629.356192416375,0.0001334672418519174,-2.0154409263919396e-05,0.077563670150424
53049,WA,Pacific,-6.665708177273463,-1.8476710914546557,1655.8814801377307,0.11783079178250852,0.008360020953140757,-65.76830202606217,0.0002660171008777286,0.00028103010418545853,-0.24620612747883838,17.72597465745232,7.139040491802152,10893.836080140098,-0.00018216477774787377,-0.00011048784936838494,-0.07252846040778685
53053,WA,Pierce,-3.2902052272643996,-3.342508835007899,-597.8199203411032,0.24792466302356628,0.033957301496667126,10.047317001969004,-0.0004088539523836882,9.25599908149795e-05,-0.15261535350649147,-6.113978000815422,1.3082205725794838,3691.5322880665117,0.00012593014473089248,1.0874939610778973e-05,-0.007725692998705385
53061,WA,Snohomish,-3.0940722044565376,-2.5244450435808723,-1382.56469824135,0.2884339389586063,0.017304912629744415,16.179126548633086,-0.0004591530854382131,0.00013724459438738218,-0.11158305517748932,-6.689863703114382,0.506399130339342,4131.753495347463,0.00016942811515735615,1.1710200423945115e-06,-0.012654213910527429
53071,WA,Walla Walla,-5.566877717387561,-3.8809675208596124,1763.299509146295,0.14324614169956557,0.09915353877362837,-0.5207302705581087,-0.0003586908182052193,0.00014673237668060945,-0.10421671919202671,-1.098577837852055,4.814346499191589,4853.592036423856,1.9853139540956875e-06,-4.2815924382452496e-05,-0.024526595763533207
