FIPS,AE_latent_1,AE_latent_2,AE_latent_3,AE_latent_4
27171,1.3727632,2.8862743,3.6535108,-0.662994
27173,1.9404368,3.062581,4.2284355,-2.2306128
28001,1.3499818,3.4833517,3.865287,-2.174131
28003,0.98050535,3.143402,4.0038176,-2.4222095
28011,1.1095537,3.7987227,4.637732,-2.5546954
28013,0.96388245,1.4778717,2.934179,-1.5641047
28017,1.1528119,3.0498786,4.0063505,-2.5193162
28023,0.4968071,1.1627663,1.9421711,-0.8896347
28027,0.8886554,3.2903757,5.3933315,-3.1936467
28029,0.4323706,2.1526883,2.4317436,-1.6352183
28031,0.95279,2.710159,3.5566177,-2.2826662
28033,1.1179354,3.147427,3.2210941,-1.272846
28035,1.3227898,3.7950711,4.407762,-2.13253
28041,-0.110695526,-0.48574507,0.9967752,-0.0784519
28045,0.7367705,1.9372559,2.095193,-0.5980569
28047,0.710631,3.5630853,3.3652034,-1.7158316
28049,0.72204053,4.4103813,4.5452304,-1.8763381
28051,-0.6463059,1.1133976,3.0226517,-1.385918
28057,1.2255411,2.3051333,2.6374974,-1.6912557
28059,1.0697756,3.3451438,3.4831445,-1.4622369
28067,1.1853667,3.0048497,2.9756103,-1.7308098
28071,1.5171686,4.2494946,5.270692,-1.5648204
28073,1.2400701,3.0031316,3.3526037,-1.372178
28075,0.5404159,3.2192788,3.4117045,-2.114772
28077,0.6646077,0.9747626,1.7669582,-0.83050096
28081,1.5101655,3.540749,4.2268233,-2.2413452
28083,0.79582286,3.5092788,5.352925,-3.025803
28087,1.416698,3.7224672,4.1505237,-2.0645082
28089,1.4193873,3.3475952,4.0975814,-1.6397597
28091,0.33430296,1.2052479,1.4970548,-0.78870547
28095,0.97451353,2.641317,2.623414,-1.7148603
28099,0.79225343,2.5132377,2.4782019,-1.8031234
28101,0.7932203,1.9927417,1.965082,-1.560876
28105,1.4517406,4.158666,4.431578,-1.9366268
28107,0.63277864,2.341145,2.6226969,-1.2762048
28109,0.41105038,1.304928,1.4597434,-0.42107448
28113,0.93637085,2.4217355,2.91351,-1.5662929
28115,1.4172437,2.2667663,2.4028456,-1.5190125
28117,1.1159025,2.4793987,2.6964095,-1.9899818
28121,1.161451,3.0671558,3.0776646,-1.1760862
28123,0.965595,2.1717172,2.6058226,-2.0778663
28133,1.109907,3.5202734,3.967575,-2.5637894
28139,1.6546652,2.3422475,2.814714,-1.6520408
28141,1.8444974,2.0589073,3.790695,-2.3124475
28143,0.5398693,1.6211189,3.3127785,-1.918188
28145,1.1897583,3.0505257,3.06007,-1.9826523
28147,0.40372866,0.6732779,1.4066714,-0.5790142
28149,1.3644669,3.7471395,3.989919,-1.9949964
28151,0.8486631,3.9595187,4.7666574,-2.7474174
28153,0.5616921,1.6088083,2.179405,-1.0189601
28155,1.4834778,2.1871867,3.98515,-1.2941458
28157,0.4149974,0.39034927,2.5058494,-0.5985991
28159,0.83481646,2.529311,3.007209,-2.0744042
28161,0.8968599,1.647735,2.6533477,-1.2897538
28163,-0.15458523,2.7941742,4.5877647,-2.6567447
29001,1.6192355,4.343965,4.4868236,-2.9512105
29009,1.3644577,2.4700124,2.7762733,-2.0624967
29013,0.5660014,1.6273974,2.815371,-1.0100907
29015,0.74115384,1.6111014,1.8836572,-1.0046883
29019,1.5380837,4.6946545,5.175459,-2.1627204
29021,1.3976871,3.9634292,4.612067,-2.7969952
29023,1.0383211,3.0992477,3.4787524,-2.595859
29025,1.7093291,1.6919526,4.6320624,-0.79230416
29027,0.9685558,2.8373733,2.6778007,-1.9400707
29029,1.7216698,3.3055916,3.4820127,-1.8160785
29031,1.368274,3.6904385,3.7267315,-2.4064803
29035,1.258585,1.6539637,5.1971445,-2.9468646
29037,1.0633943,2.5745382,2.7631464,-1.164377
29039,1.0871235,2.449739,3.0926876,-1.9740714
29041,1.8602154,2.3954482,3.728746,-2.244582
29043,1.4487967,2.9007967,3.1935744,-1.3988906
29047,1.3009622,3.7742393,3.936029,-1.6830198
29051,1.6137972,4.0248737,4.101894,-2.4870958
29055,0.9742868,2.0331326,2.511437,-1.2747651
29061,1.1594636,1.2820667,4.9696274,-0.8957287
29065,1.5173838,3.2455761,3.854882,-2.2972803
29069,1.1280768,2.3488514,3.4978654,-2.5665174
29071,1.2055533,2.4621482,3.0700543,-1.1649518
29073,1.4993432,2.221735,3.9454014,-1.5959538
29075,2.0164206,2.564008,4.530601,-2.2898226
29077,1.0422475,4.5335765,4.363607,-2.1806602
29083,1.3877993,3.1316688,3.1992772,-2.1235292
29085,0.9804015,1.3940872,2.5465796,-1.3395733
29089,1.4318368,2.023394,2.856206,-1.6814841
29091,1.3005538,2.6288404,3.3753653,-2.253213
29093,1.3359451,1.9051312,3.6574976,-1.9066628
29095,0.042852417,5.3215237,4.8331122,-1.5187678
29097,1.0759854,3.7817016,3.60251,-2.46347
29099,0.72008306,2.4643068,2.4842052,-0.78969514
29101,1.2264831,3.2105205,3.22788,-1.7305657
29105,1.0888705,3.2002382,3.158793,-2.3274043
29107,1.608954,3.2723255,3.816312,-1.3181093
29109,0.86635244,2.6348157,2.6233702,-1.8903052
29113,0.51636255,1.8574516,1.7515007,-0.86326134
29119,1.1247847,2.3094587,3.1424923,-1.6010746
29121,1.4764293,2.7834308,3.5083086,-2.3005605
29127,1.433487,3.8824406,4.190162,-2.7758768
29131,1.5776768,2.5211182,4.3321667,-1.4382161
29133,1.0312488,3.2991056,5.6446137,-2.9528637
29135,1.2067733,2.3507836,3.5425858,-1.7513074
29139,1.2755194,1.8183664,2.5771677,-1.34555
29141,0.3873781,1.8424466,2.8304234,-2.0498452
29143,1.650213,3.1492693,4.5681314,-2.3759615
29145,1.4453452,2.9005759,2.9189906,-2.0804172
29149,1.596176,2.357984,3.5896642,-2.326516
29151,1.5443518,2.169702,3.8378386,-1.7621928
29155,0.9958236,2.9669468,3.9203389,-2.8981032
29157,1.4278613,3.1794,3.3678634,-2.2193577
29159,1.2784555,3.7181773,3.7862875,-2.6356535
29161,1.4497362,3.7002857,3.828358,-2.4622781
29165,1.6900938,3.834738,4.6746674,-1.2388673
29167,0.828236,2.17748,2.0191429,-1.3816742
29169,1.6024702,3.6238012,3.1767952,-2.2012815
29175,1.2320646,3.0199854,3.2789698,-2.3041387
29183,1.3038588,3.7291324,3.9503803,-1.3277256
29186,0.7622215,1.4847848,1.8740786,-0.98177254
29187,1.0182363,2.4926503,3.1656985,-1.8231071
29189,0.52044463,5.634006,5.64404,-1.2798884
29195,1.6769111,3.6250136,4.076043,-2.80004
29201,1.9596884,3.6250615,4.4322925,-2.463396
29203,1.1673918,1.4310254,2.6626015,-1.6181401
29207,1.548271,2.49049,2.8325527,-2.0968595
29209,1.07507,2.4071856,2.468808,-1.4154614
29211,2.2012267,2.9530647,5.145697,-2.6993241
29213,1.5336666,3.228704,3.805485,-1.766668
29215,0.78871244,2.3717198,2.9490416,-2.1027653
29219,0.9615488,1.7890683,2.152222,-0.79099417
29223,0.8559898,1.6504043,2.196557,-1.5510269
29225,0.68096876,2.3953254,2.5710757,-1.6318218
29229,0.828157,1.4690831,2.6337633,-1.6740743
29510,0.40721226,5.0313787,8.048132,-2.4906807
30001,2.5330667,3.4204042,4.2223573,-2.0890057
30003,1.8942226,3.4783037,4.999079,-2.4974203
30005,3.233871,2.9762883,7.427446,-3.5483394
30009,1.9435146,1.4134667,3.9855871,-1.3329667
30013,1.7339736,4.3232427,4.613267,-2.6515973
30015,2.5126128,3.1285224,5.4261866,-2.7126863
30027,2.1306005,3.2361374,6.0709324,-3.0585828
30029,1.9434447,3.9256968,4.6817393,-2.1048896
30031,2.4243321,4.726297,5.6684976,-1.8096384
30035,2.544613,4.2643523,6.0423503,-2.9439976
30045,4.4080424,0.8752411,7.849121,-2.9808123
30047,1.7710552,3.1806238,4.362257,-1.8737084
30049,2.0630379,4.0734053,5.17556,-2.3403273
30053,2.151017,3.2619483,5.1250095,-2.7707028
30057,2.4282126,2.9658296,5.017487,-1.1116159
30063,1.8240455,4.4702015,5.0101485,-2.2315848
30067,2.080926,3.2894251,5.0242043,-1.2178915
30073,2.2643564,3.0759227,5.5541034,-2.7637668
30081,1.9703028,3.2296038,4.853913,-1.4914813
30083,1.8858523,3.1869328,4.626177,-1.904492
30085,1.9848938,3.5548635,6.4366536,-2.8550406
30087,2.6615272,3.7839284,6.7862186,-3.1802273
30089,2.6623662,2.5402935,5.7329674,-2.2874155
30093,1.8261338,4.191702,4.84538,-2.6458535
30105,2.630303,4.086952,6.131882,-2.8711488
30111,1.6615094,4.226813,4.20498,-2.1949122
31001,1.8602948,4.045729,3.8593712,-2.907412
31003,3.0542417,2.5588706,5.8389707,-3.0259275
31011,3.1708298,2.5773733,5.681771,-2.9090288
31013,2.4799418,4.3793554,5.5893,-3.5797524
31019,2.0324593,4.4561777,4.700423,-2.5237145
31025,1.5788867,2.9405305,4.0168214,-0.83401537
31027,2.6402209,2.9899633,4.4815183,-2.4478602
31029,3.4889793,3.008689,5.912764,-3.1475296
31031,2.4124691,3.5444407,5.7937045,-3.3309627
31033,2.2088866,3.5865765,4.315239,-2.8646152
31035,1.9802489,2.3023534,3.9458776,-2.4218915
31037,2.8729825,3.2031512,4.351937,-2.5152857
31039,2.4567537,3.1330094,4.67634,-2.6419485
31041,2.6364133,2.6108904,4.8242517,-3.1003208
31043,2.0876682,3.7006273,3.8108122,-3.3043847
31047,1.51725,3.6067123,3.273452,-2.738545
31053,1.9058563,3.5390022,3.9004693,-2.4030929
31055,0.93626094,5.044336,5.0436225,-1.9763702
31059,2.315656,2.2361226,3.9558668,-2.384354
31063,3.51486,1.0734997,5.648602,-2.9249754
31065,3.0826342,2.4106822,5.6208696,-3.3785605
31067,1.3233438,2.9539886,4.0161095,-2.5977607
31077,4.873439,0.6640881,8.244137,-3.6438818
31079,1.4884324,3.7924287,3.9427283,-2.7746196
31089,2.8188586,3.1264749,5.3451333,-2.9947462
31093,1.7864783,1.6235349,3.1222847,-1.7526613
31107,2.7712376,2.5067408,5.574676,-2.780282
31109,1.2877645,4.714144,4.871317,-2.1645539
31111,2.1040683,4.0960355,4.308526,-2.7856607
31119,1.9684291,4.215499,4.9375706,-3.16108
31123,2.4254,2.2159698,4.8544145,-2.5359612
31127,2.619155,3.5964656,6.242745,-2.0425181
31131,2.2353795,3.7948523,5.061927,-1.5736428
31137,2.6223748,4.028681,6.121596,-3.0725136
31141,1.9003088,4.0400186,4.2696304,-2.7651143
31151,2.27748,3.129886,4.669609,-1.9951502
31153,1.5991714,3.8097768,3.6761918,-1.7987651
31155,1.7314327,2.7202632,4.2128944,-1.4606267
31157,1.596532,4.2029586,4.2606926,-2.9330044
31159,1.8854245,3.2829323,4.3376803,-1.9127835
31161,2.9768445,2.4185371,5.531851,-2.8901777
31169,3.5766864,2.2509887,6.414535,-3.3721795
31175,2.8931499,2.51011,5.23135,-2.9705029
32003,-2.303424,8.001205,4.411412,-0.6944121
32005,1.5263181,3.1495757,3.7455845,-1.1463457
32007,1.0912738,2.135181,3.264805,-1.2402579
32013,1.5702959,2.053761,3.2922554,-1.2438623
32017,3.681663,3.3230772,6.657663,-2.9692225
32019,1.2192843,2.35273,2.6223369,-0.87745476
32023,0.6954829,2.320127,2.4414685,-1.2575526
32031,1.078633,4.808489,5.268209,-1.5220196
32033,2.7559183,3.4752629,4.9689956,-2.439861
32510,1.4969137,3.8162441,4.5252566,-2.197887
33001,1.7662425,3.290679,4.502915,-1.3563073
33003,2.1083696,2.8564076,4.942126,-1.1770928
33005,1.5635232,3.3811252,4.144776,-1.6324302
33007,1.53578,3.1891947,5.2950735,-2.1716793
33009,1.963465,3.5835726,5.651319,-1.9459597
33011,1.1232896,3.38173,4.2182317,-1.0986694
33013,1.4596043,3.109477,4.0376177,-1.1900542
33015,1.2889737,3.0609727,3.7473586,-0.73850715
33017,1.3503237,3.2125883,4.05274,-1.3286096
33019,1.1881989,2.7731638,3.3230271,-1.5240425
34001,0.8176788,3.5016978,5.3337307,-1.9329361
34003,0.42498207,3.7936358,5.0998154,-0.5723808
34005,0.89015305,3.1652007,3.6373568,-0.84391606
34007,0.57619405,3.786659,5.5420704,-1.4427531
34009,2.2305708,4.0029373,6.3190618,-1.7041963
34011,0.7811681,2.8718865,4.290734,-2.0629373
34013,-1.0237284,4.2061315,7.748123,-1.2257011
34015,0.85806733,2.9539976,3.3637302,-1.1414174
34017,-2.7916987,3.1299233,7.026149,-2.4031677
34019,1.1759045,1.9805222,3.1687875,-0.45052025
34021,0.8055154,3.5204926,5.790694,-1.6002303
34023,0.08803262,3.1789608,3.9455361,-0.9181037
34025,0.71494424,3.232573,4.7411866,-0.4753929
34027,1.1606112,3.3877344,4.798356,-0.6369206
34029,0.40239108,3.5456507,3.959866,-0.761214
34031,0.6700194,3.4265292,6.3243594,-2.0031452
34033,1.1855656,3.2613633,5.304887,-1.5570792
34035,1.2348113,2.716123,4.115114,-0.51308453
34037,0.93203473,1.5659834,2.8798153,-0.054415435
34039,0.4998349,3.2094176,5.1368427,-1.1383923
34041,0.80555606,1.7922196,3.1734738,-0.57003736
35001,0.19115032,4.796676,3.8731077,-1.6497756
35005,1.29581,3.6783924,3.3465354,-2.4204361
35006,0.65990126,2.627771,2.9404452,-2.3260572
35007,2.3358197,3.9149568,6.3093987,-2.172447
35009,1.6642671,4.2220206,4.3134923,-2.6879683
35013,0.76849985,3.5707207,3.1625462,-1.9645344
35015,1.32271,3.5202632,3.3360972,-2.022546
35017,1.9986172,3.9204888,4.0339985,-2.3281133
35025,1.1783867,3.023407,2.9581738,-1.6708106
35027,1.8670397,3.757635,4.1989765,-2.0602913
35028,2.7015297,4.787413,5.433213,-2.3770444
35031,0.34635437,2.544817,3.2679124,-1.9590219
35035,1.3025341,3.2560685,3.2758038,-2.0379786
35039,0.7279222,1.8580822,1.6877581,-1.1260607
35043,0.87999296,2.2719877,2.30729,-0.851261
35045,0.7971611,3.1060185,3.0032027,-1.9014488
35047,0.8980293,3.1807272,3.5779483,-2.2576716
35049,1.5555758,3.7890005,4.471766,-1.4234786
35055,2.0726194,3.1882865,4.9131584,-1.2219089
35061,0.71087295,1.9255607,1.4712598,-1.0238131
36001,0.93496776,4.4279613,6.3992896,-2.358982
36003,1.5618649,3.2389138,4.904702,-2.104199
36005,-6.160085,3.5580997,11.790943,-3.4301157
36007,0.83029604,4.5097613,6.0602484,-2.695157
36009,0.9397297,3.284633,4.551406,-2.410349
36011,1.1794146,3.581428,4.7658663,-2.072037
36013,1.1889662,4.0012555,5.40596,-2.665412
36015,1.262201,3.7903576,4.9582887,-2.5212536
36017,1.2122499,3.051185,3.9495192,-2.2200496
36019,1.2153254,3.91313,5.1668773,-2.467855
36021,1.6824589,3.0038893,4.957637,-1.5402962
36023,0.9613215,3.454731,4.947849,-2.4390218
36025,1.324418,3.2728014,5.13811,-1.6124755
36027,0.8131875,2.4799914,4.094366,-0.96375
36029,0.2791624,5.648474,6.518222,-2.021738
36031,2.1107833,3.239488,6.0587006,-2.0616388
36033,1.286868,3.512149,5.124524,-2.61368
36035,0.78788984,2.7540584,3.9937432,-2.0857663
36037,1.0187575,3.13937,4.003359,-2.127695
36039,1.2027829,2.3534465,4.1945972,-1.352769
36041,2.949955,2.572015,6.150074,-2.052774
36043,0.7466973,2.809231,3.7913828,-1.9594008
36045,1.4207067,3.7923343,5.2314615,-2.648559
36047,-6.782554,6.741998,13.119958,-2.4187188
36049,1.1363233,2.670499,2.813559,-1.9412605
36051,1.375968,3.0515943,4.015195,-1.6128782
36053,1.3973639,3.2996335,4.0974455,-1.7962018
36055,0.69952154,5.355989,6.3032355,-2.2223856
36057,0.7987808,3.205551,4.5288467,-2.2182858
36059,0.14005281,2.9666033,4.527172,-0.073393315
36061,-6.298202,10.027794,21.59925,-4.218915
36063,0.88694715,3.748129,4.695101,-2.1945064
36065,0.9615222,3.9447808,5.4019103,-2.6115704
36067,0.8353205,4.8533807,6.238586,-2.3778274
36069,1.5334566,3.7918787,4.6868763,-1.8193647
36071,0.17187239,2.0867784,3.639305,-0.84430206
36073,0.8594984,2.640638,3.3377452,-1.8097993
36075,0.8756833,2.9662802,3.771561,-1.9138037
36077,1.5543734,3.3192022,4.824008,-2.0144932
36079,0.94223106,1.2352815,3.5547168,0.26515085
36081,-5.1883807,5.0423627,8.300378,-1.2174019
36083,1.1026679,3.498561,5.0956173,-1.9773365
36085,-0.867038,0.9769586,4.320278,-0.30452737
36087,0.77114785,2.680843,4.7732553,-1.3494303
36089,1.0881553,3.8646166,4.9410586,-2.3911207
36091,1.4092978,3.6960158,4.5097146,-1.1920742
36093,1.0460181,3.491539,5.671701,-2.4191616
36095,0.6518393,1.9580399,2.5717874,-1.1862179
36099,1.1450741,3.287689,4.0492,-2.4658804
36101,1.1966023,3.585391,5.1102324,-2.2753606
36103,0.41359186,4.0508833,4.817744,-0.38052067
36105,1.2006288,1.9518385,4.2512918,-1.8415829
36107,1.4965854,3.3662825,4.6690865,-1.9584173
36109,1.1302013,4.8287024,7.1893053,-2.4422853
36111,1.0966272,3.0059042,4.5335717,-1.386772
36113,1.8503091,3.5973144,5.7217627,-2.1770616
36115,1.1007209,2.9766734,4.429802,-1.5075833
36117,1.1818689,3.1822004,4.0006323,-1.9363633
36119,-0.31211138,3.453469,6.337475,-0.7484323
36121,1.2361964,2.8831332,4.054165,-1.7925884
36123,1.3947889,3.3641336,6.672744,-2.630898
37001,1.0714667,3.1153562,3.3927286,-1.4367781
37005,1.1002033,2.0430608,2.8493438,-1.862908
37009,1.2390747,2.3385627,2.6314852,-1.8207909
37011,1.9308982,3.6807754,5.272158,-1.4661049
37013,1.0745723,2.7573493,3.1861777,-1.8692015
37017,0.68932945,2.1322074,2.8839874,-1.6446458
37019,1.570035,3.312899,3.829805,-1.1516325
37021,1.9935508,4.4419465,5.8968687,-1.6714891
37023,1.1467508,2.8860939,2.8002164,-1.9813653
37025,1.1397371,2.865672,3.2908907,-1.2187006
37027,0.9386432,2.4314291,2.3084342,-1.7232493
37031,1.9514401,3.598074,4.839638,-1.5303601
37033,0.5544858,1.6959507,1.949807,-1.2779605
37035,1.2198039,3.272468,3.5617707,-1.8515779
37037,1.5413318,2.5902858,3.5678513,-0.971207
37039,1.0606811,2.5785031,2.91097,-1.8421334
37045,0.95541215,2.5524774,2.5124726,-1.8174051
37047,0.7529172,1.6786594,2.1247032,-1.5116255
37049,1.4968845,3.6055665,4.4927406,-2.0606883
37051,0.8849424,4.051988,4.043101,-2.0634952
37053,1.5069313,1.4386904,3.4596224,-0.108887106
37055,2.754271,3.325121,5.9534154,-1.6684827
37057,1.1245228,2.9174676,2.7784257,-1.7732197
37059,0.8512714,2.403114,2.676835,-1.5492142
37061,0.7567511,1.7834667,2.3382483,-1.4886091
37063,1.1173692,4.2745576,4.833435,-1.725876
37065,0.8466351,2.796277,3.6266856,-2.6018906
37067,1.0846986,4.1543913,4.6976414,-1.7778348
37069,0.5663784,1.4261281,1.5631214,-0.74688303
37071,0.77959996,2.8352716,2.8785443,-1.4315364
37077,0.75052756,1.8902041,1.8357449,-0.96217287
37079,1.1245904,2.4512117,3.0490322,-1.7588094
37081,0.8043548,4.521407,4.6399865,-1.8550586
37083,0.9146548,2.1935706,3.551398,-2.240195
37085,0.5930855,1.7777772,1.929653,-0.70083904
37087,1.5497818,3.3321514,3.846136,-1.5833842
37089,1.6326712,3.5607882,3.9863255,-1.7178215
37091,0.7899982,2.1715283,2.8793542,-1.968064
37093,0.7522778,2.1059206,2.0791652,-1.3251339
37097,1.3171802,3.2514257,3.5619862,-1.4195793
37099,1.7503903,3.4622328,3.518746,-2.1447651
37101,0.79533803,2.098623,2.5793781,-0.6539583
37103,1.3544455,2.1876006,4.022398,-1.5160757
37105,1.3748281,2.5526314,3.1216412,-1.5856873
37107,0.87342167,2.7475116,3.6879492,-2.2234566
37109,1.10269,2.3664927,2.7702885,-0.9902731
37111,0.9489727,2.6188898,2.744118,-1.9582144
37113,1.3396249,2.9900029,3.6112628,-2.1556969
37115,1.327176,2.0657034,3.905725,-0.5370507
37117,0.5491804,2.3282363,2.601591,-2.0119917
37119,0.2466221,5.5954432,5.3017983,-0.94324434
37123,1.0211405,1.9525638,2.2401378,-1.7006999
37125,1.6027483,3.3633552,4.601155,-1.0646992
37127,1.1180493,2.8799477,3.5206413,-2.0905552
37129,1.7146597,4.608689,5.69947,-1.7987086
37133,1.2592053,3.6053636,3.476719,-1.8166906
37135,1.9149475,4.395415,6.0600667,-1.212348
37137,1.7504315,2.40334,3.7889295,-1.451084
37139,1.0606766,2.131987,2.9681156,-1.5123178
37141,1.4079942,2.502092,3.6119456,-0.72774565
37145,0.64135706,1.7444371,1.8728943,-1.1097666
37147,0.6920061,4.0901556,4.377265,-2.110804
37151,1.122488,2.767357,2.6793425,-1.6208242
37153,0.86392856,2.5023649,3.9667773,-2.4991925
37155,0.6077277,2.5132008,2.7932975,-2.1119275
37157,0.7880371,2.3005664,2.7925465,-1.7553457
37159,0.8248917,2.8788881,3.1679032,-1.6173538
37161,0.9668424,2.4179819,2.5126648,-1.7117158
37163,0.9518945,2.2397869,2.302448,-1.7064809
37165,0.49735236,2.5088484,3.2290661,-2.315407
37167,0.96097946,2.1674612,2.7675848,-1.4817163
37169,0.78754956,1.6699156,2.182627,-0.9835217
37171,1.2014837,2.7468374,2.9567719,-1.870699
37173,1.5086727,3.2989666,3.9949307,-2.4133072
37175,1.7837594,3.3158045,4.2324715,-1.9749824
37179,1.2718885,2.5680132,3.1697755,-0.7393992
37181,0.82824904,2.2914116,3.0317311,-2.037724
37183,0.58630395,5.191437,4.982732,-0.92922604
37185,0.57290804,1.7414628,2.4316692,-1.5973526
37187,-0.18190144,1.1973184,2.9180615,-1.8525871
37189,2.0449233,4.3055987,5.6246653,-1.6417836
37191,0.9938719,3.0435371,3.2288175,-2.1729414
37193,0.9542277,2.6236386,2.8558602,-1.7046031
37195,1.2861172,3.0929394,3.9541216,-2.2219534
37197,0.8653957,1.8798233,2.3951685,-1.3015364
37199,1.558021,2.97509,4.2594733,-1.1528727
38003,1.9624603,3.1656735,4.745845,-2.6316867
38015,1.7039813,4.3532414,4.7094626,-2.4454505
38017,1.6557728,4.6860833,5.3328004,-2.4935684
38019,3.1298618,2.5153246,6.0336356,-2.8256621
38021,3.2084036,3.1472816,5.318169,-2.8812747
38029,3.8479924,1.859294,8.136079,-3.1996827
38035,1.6445103,4.459849,4.79989,-2.820677
38037,4.748408,0.37634522,8.883154,-3.5517082
38041,4.265022,2.3851805,8.251679,-3.3593454
38049,2.1671672,0.9957422,4.158558,-1.4955231
38057,2.37686,3.2413177,4.1655827,-2.4448931
38059,1.8828766,3.4313967,3.4125745,-2.1545
38061,2.2326944,3.268446,4.6797023,-2.4799123
38067,2.9293816,3.156129,5.5221477,-2.8122163
38079,1.73221,3.787677,5.768619,-3.2000527
38081,3.506558,3.2359471,6.7596817,-2.8799362
38089,1.626886,4.3019443,5.0258727,-2.5937998
38097,3.093781,2.2478278,6.2298884,-2.8190742
38099,2.258162,3.6010263,4.3608923,-2.4448118
38101,1.580426,3.8415935,3.8663495,-2.2568302
38103,4.4918475,2.4028072,8.9048605,-3.7036328
38105,1.751975,4.1255345,4.9015827,-2.3341699
39003,1.2069131,3.514161,3.6235018,-2.7802472
39005,1.3576858,2.9513726,3.9480238,-1.9490384
39007,0.8393245,2.7455554,3.6173344,-1.6135436
39009,1.0378177,3.198497,3.6448832,-1.8634945
39011,1.7691472,3.7453096,3.7977884,-2.3156374
39013,0.9751173,2.582914,3.2149534,-1.9827517
39015,0.28804427,1.282285,1.5187533,-0.8614813
39017,0.84691775,3.6374047,3.3388093,-1.5819982
39021,0.9995934,2.336585,2.7593467,-1.5696429
39023,0.8389214,3.093735,3.0858293,-2.1542063
39025,0.78885806,2.6478407,2.6271346,-1.2297974
39027,1.1127152,2.7145753,2.6794863,-1.8058797
39029,0.9571737,2.9462883,3.62105,-1.9597057
39031,0.53968203,2.7948136,3.8622887,-2.3112094
39033,1.0832484,2.782213,2.7328963,-1.9486364
39035,-0.7223189,6.9589877,6.8695507,-1.4028401
39037,1.2540283,2.8962247,3.0577264,-2.056127
39039,1.3944688,3.2949083,3.0626433,-2.4439833
39041,1.4560845,3.3392572,3.7187788,-1.2337419
39043,1.2386758,3.4282594,3.8319528,-2.225238
39045,0.8652585,2.478833,2.3496168,-1.2566699
39047,0.9739878,2.269768,2.382141,-1.5669457
39049,-0.5461726,6.7098947,5.0899043,-1.472783
39051,1.5549695,2.6059573,2.8413544,-1.7857662
39053,0.7566266,2.459549,2.9311817,-2.0589767
39055,1.3246807,3.1866608,5.117305,-1.3681095
39057,1.3221749,3.6253483,3.5558581,-1.8705164
39059,1.27372,2.806349,4.2663803,-2.394817
39061,-0.22773312,5.3789163,5.0263157,-1.8256649
39063,1.6283013,3.881751,3.8877895,-2.508172
39065,0.879285,2.3838096,2.3283527,-2.3165197
39067,0.8705687,1.9136358,2.7045908,-1.3902465
39069,1.2234964,2.549003,2.2587988,-1.9769074
39071,0.46368015,1.860351,1.9340959,-1.5631319
39073,0.60754985,1.7201406,1.9507371,-1.2995285
39075,-0.47685647,3.6296473,8.129269,-4.2091513
39077,1.3261638,3.2227018,3.1098325,-1.9442431
39079,0.59728956,1.6125342,2.3769193,-1.6798579
39081,0.95598197,2.9757252,3.7389488,-2.147492
39083,1.0522363,2.7679489,3.3092804,-1.696675
39085,1.5694938,3.7967854,4.746099,-1.6325277
39087,0.938184,2.785382,2.8603148,-2.2237716
39089,0.93545365,2.8532608,2.996339,-1.4375252
39091,1.5190214,2.9849694,3.8424706,-2.2862818
39093,0.98983693,3.4406886,3.8936079,-1.5022959
39095,0.5226127,4.524674,4.3151155,-2.2857482
39097,1.2150033,2.7722607,2.4716072,-1.5961572
39099,0.923396,3.9554315,4.5573773,-2.0082865
39101,0.9036412,2.6169968,2.869155,-2.0603929
39103,1.4309099,3.3301024,4.0964,-1.0975946
39107,1.5116929,3.1789289,2.6769648,-2.6790795
39109,1.1990778,3.4894807,3.5010397,-2.0116076
39113,0.32470226,4.522259,4.1623473,-2.0549872
39115,0.07327478,0.39133257,1.1655669,-0.6790036
39117,0.3985247,1.5052327,1.5384873,-0.9026551
39119,0.76536816,2.6757176,3.0613854,-1.9421722
39121,1.2095675,2.9112844,3.7699125,-2.226541
39123,1.5706965,2.954429,3.5434659,-1.5251803
39125,1.3344162,2.522641,2.356257,-1.8834378
39127,0.38538557,1.0523666,1.9434813,-1.2128981
39129,0.69823074,2.3040018,2.5823953,-1.548602
39131,0.6757016,1.6429267,1.8585635,-1.4273149
39133,1.0541819,3.4813225,4.0319657,-1.5966104
39135,0.82287455,2.2581265,1.6539524,-1.6469878
39137,1.4336959,2.891952,2.2208037,-1.9433547
39139,1.0891101,3.359866,3.6345885,-2.2488112
39141,0.9247291,2.3519883,2.81544,-1.7789196
39143,1.6579041,3.184688,3.2518587,-2.2109582
39145,0.5258614,2.271172,2.652952,-1.6907903
39147,1.2816873,3.1860647,3.283031,-2.4188538
39149,1.6302054,3.5983849,3.432026,-2.3707137
39151,1.0501349,4.0098834,4.263267,-2.0168748
39153,0.82381046,4.5490117,5.1433,-1.6591946
39155,0.86590827,3.4807954,4.086123,-2.0458884
39157,1.2392592,3.3088129,4.214996,-2.003564
39159,1.3782367,2.6914573,2.6700583,-1.349456
39161,1.3434095,2.904896,2.10437,-2.561459
39165,1.3693266,3.1588993,3.3449557,-1.3544656
39167,1.2634883,2.9984674,3.3780022,-1.9369007
39169,1.4246614,3.8510046,5.5826674,-2.4354095
39171,1.3701466,3.3349812,3.2199004,-2.4627967
39173,1.3711812,3.9185624,3.9697335,-2.0826955
39175,1.5023888,3.0537553,3.0854795,-2.3438106
